"Activity Score","When","Type","Gear","Name","Dist km","Elv m","Elapsed Time","Moving Time","Start Time","Day of Week","Speed km/h","Max Speed km/h","Pace /km","Max Pace /km","Pace /100m","Max Pace /100m","Pwr W","Weighted Avg Pwr W","Max Pwr W","Power Meter","Cad","Heart","Max Heart","Elev/Dist m/km","Elev/Time m/h","W/HR","Speed/HR","Temp °C","Cal","Energy kJ","Segs","PRs","Group Size","Kudos","Comments","Com","Trn","Man","Pri","Dist away km","Activity Score 25%","Training Load","Intensity %","Segment PRs (K/QOM positions)","All segments (personal positions)","Ride/Run Type","400m","1 km","5 km","10 km","15 km","20 km","30 km","50 km","1/2 Mile","1 mile","2 mile","10 mile","Half Marathon","Marathon","Relative Effort","Points in red","% in red","H/R Zone 1","H/R Zone 2","H/R Zone 3","H/R Zone 4","H/R Zone 5","Power 0W","Power 0-50W","Power 50-100W","Power 100-150W","Power 150-200W","Power 200-250W","Power 250-300W","Power 300-350W","Power 350-400W","Power 400-450W","Power 450W+","Pace Zone 1","Pace Zone 2","Pace Zone 3","Pace Zone 4","Pace Zone 5","Flagged","Description","City","State","Tiles calculated","Device/App","Activity Id","Activity Id"
76.98364413638758,"2017-05-16 17:45:04","Ride","a perfect blend","Afternoon Ride",6829.2,43,1344,1268,63904,"Tuesday",5.3858,9.1,185.70000000000002,109.89,18.57,10.989,135.7,148,547,1,82,90,130,6.3,122.1,1.644,0.2154,15,191.9,172.1,2,0,1,0,0,1,0,0,1,-1,80.96885813148788,17.20708133434335,67.88990825688073,,,"",,,,,,,,,,,,,,,2,0,0,1268,0,0,0,0,319,73,77,173,347,175,45,18,9,19,13,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",988934710,988934710
44.00780538057757,"2017-05-16 06:42:03","Ride","a perfect blend","Morning Ride",43335.6,1078,10502,9746,24123,"Tuesday",4.4465,13.8,224.89999999999998,72.46,22.49,7.2459999999999996,147.2,187,1057,1,65.7,127.2,169,24.88,398.2,1.47,0.1258,14,1599.6,1434.6,38,1,2,19,0,0,0,0,0,-1,77.36748030508019,214.65437229376502,85.77981651376147,,,"",,,,,,,,,,,,,,,53,1,1.8867924528301887,7555,847,1074,270,0,2549,318,686,999,1531,1899,1137,379,127,75,46,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",988177439,988177439
13.54587083702259,"2017-05-12 17:05:25","Ride","a perfect blend","Afternoon Ride",6982.3,44,1487,1432,61525,"Friday",4.8759,8.5,205.1,117.65,20.51,11.765,118,0,,0,0,,0,6.3,110.6,0,0,16,188.4,169,2,0,1,0,0,1,0,0,1,-1,14.532871972318338,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,248,148,386,237,81,151,126,39,4,10,2,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",982426350,982426350
48.05496041419981,"2017-05-12 08:00:40","Ride","a perfect blend","Morning Ride",9443.6,17,1879,1669,28840,"Friday",5.6582,8.5,176.7,117.65,17.669999999999998,11.765,115.3,0,,0,0,,0,1.8,36.7,0,0,7,214.6,192.5,5,0,1,0,0,1,0,0,1,-1,76.79180887372014,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,405,172,166,431,238,77,101,51,10,12,6,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",982042841,982042841
20.709394226861903,"2017-05-11 16:07:45","Ride","a perfect blend","Afternoon Ride",24981.6,545,6481,5487,58065,"Thursday",4.5529,13.5,219.6,74.07,21.959999999999997,7.407,6.8,49,683,1,77.9,97.7,160,21.82,357.6,0.502,0.1678,12,41.4,37.1,23,0,1,14,1,0,0,0,0,-1,54.23676507582281,8.823078280915373,22.477064220183486,,,"",,,,,,,,,,,,,,,11,0,0,5408,22,57,0,0,5222,20,37,116,69,10,9,2,0,0,2,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",980971867,980971867
90.93940702560889,"2017-05-11 07:31:47","Ride","a perfect blend","Morning Ride",9449,17,1424,1387,27107,"Thursday",6.8125,10.2,146.8,98.04,14.680000000000001,9.804,61.1,113,609,1,91.7,103.3,140,1.8,44.1,1.094,0.2374,7,94.5,84.8,5,2,1,2,0,1,0,0,0,-1,97.9591836734694,10.627996146976031,51.8348623853211,,,"",,,,,,,,,,,,,,,3,0,0,1387,0,0,0,0,869,16,34,222,176,39,7,3,4,6,11,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",980877185,980877185
49.03929875758263,"2017-05-09 16:26:12","Ride","a perfect blend","Afternoon Ride",27084.9,582,5302,5118,59172,"Tuesday",5.2921,16.8,189,59.52,18.9,5.952,145.5,180,512,1,67,127.3,175,21.49,409.4,1.414,0.1497,11,830.5,744.8,28,1,1,18,1,0,0,0,0,-1,75.81090170553252,100.40821479673428,82.56880733944953,,,"",,,,,,,,,,,,,,,30,1,3.3333333333333335,3799,327,661,317,14,902,550,356,634,1004,950,494,164,54,9,1,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",977763278,977763278
37.13386325535412,"2017-05-06 13:31:47","Ride","a perfect blend","Afternoon Ride",37431.8,798,7773,7587,48707,"Saturday",4.9337,18.7,202.7,53.48,20.27,5.348,141.5,177,548,1,63.4,116.6,157,21.32,378.6,1.518,0.1523,15,1197.3,1073.8,44,2,1,18,0,0,0,0,0,-1,69.99225096557113,142.337624147799,81.19266055045871,,,"",,,,,,,,,,,,,,,25,0,0,7126,350,111,0,0,1477,540,682,797,1585,1735,500,181,58,19,13,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",972818440,972818440
37.771626733567906,"2017-05-04 16:06:46","Ride","a perfect blend","Afternoon Ride",23754.2,320,4543,4486,58006,"Thursday",5.2952,12,188.9,83.33,18.89,8.333,135.5,161,693,1,70.9,115.4,153,13.47,256.8,1.395,0.1652,11,677.7,607.8,13,0,1,16,2,0,0,0,0,-1,72.33233683271278,68.83019515285845,73.85321100917432,,,"",,,,,,,,,,,,,,,15,0,0,4353,132,1,0,0,780,242,486,713,1233,766,159,54,17,17,19,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",970254137,970254137
84.40090611143242,"2017-05-04 07:21:15","Ride","a perfect blend","Morning Ride",7321.5,8,1381,1111,26475,"Thursday",6.59,9.8,151.7,102.04,15.17,10.204,130.8,131,480,1,87.7,,0,1.09,25.9,0,0,6,162,145.3,2,0,1,0,0,1,0,0,1,-1,95.17543859649122,13.852264703681882,60.091743119266056,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,200,47,96,313,256,128,40,17,8,5,1,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",969807120,969807120
45.03910582708409,"2017-05-02 16:08:01","Ride","a perfect blend","Afternoon Ride",9282.5,56,1813,1643,58081,"Tuesday",5.6497,9.5,177,105.26,17.7,10.526,135.5,141,579,1,81.1,,0,6.03,122.7,0,0,14,248.2,222.6,7,0,1,0,0,1,0,0,1,-1,62.88486468967753,21.067865709957072,64.6788990825688,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,278,28,148,510,493,103,28,16,14,11,14,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",967133439,967133439
78.02300722793444,"2017-05-02 07:43:05","Ride","a perfect blend","Morning Ride",6908.5,12,1259,1177,27785,"Tuesday",5.8696,7.8,170.4,128.20999999999998,17.04,12.821,99.5,112,458,1,80.2,,0,1.74,36.7,0,0,11,130.6,117.1,3,0,1,0,0,1,0,0,1,-1,83.82978723404256,9.230947638152418,51.37614678899082,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,289,85,211,321,172,62,16,13,5,2,1,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",966799604,966799604
33.10175922244154,"2017-04-29 15:03:30","Ride","a perfect blend","Afternoon Ride",18480,252,6118,3692,54210,"Saturday",5.0054,10.6,199.8,94.33999999999999,19.98,9.434,126.2,0,,0,0,100.9,157,13.64,245.7,1.251,0.1786,13,519.3,465.8,7,0,1,14,2,0,0,0,0,-1,57.84929356357928,0,0,,,"",,,,,,,,,,,,,,,11,0,0,3593,60,39,0,0,774,420,620,440,379,622,227,81,77,37,15,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",962276237,962276237
58.441729342804116,"2017-03-28 13:21:18","Ride","a perfect blend","Afternoon Ride",9300.5,60,1689,1627,48078,"Tuesday",5.7163,9.9,174.9,101.01,17.49,10.101,142.5,0,,0,0,97.2,125,6.45,132.8,1.466,0.2117,23,258.5,231.9,7,0,1,0,0,1,0,0,1,-1,76.58227848101266,0,0,,,"",,,,,,,,,,,,,,,3,0,0,1627,0,0,0,0,260,109,254,434,101,149,209,56,12,27,16,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",917454675,917454675
58.659624031637684,"2017-03-28 07:49:27","Ride","a perfect blend","Morning Ride",9517.4,15,1578,1557,28167,"Tuesday",6.1127,9.1,163.6,109.89,16.36,10.989,123.4,0,,0,0,92.6,113,1.58,34.7,1.333,0.2376,13,214.3,192.2,6,0,1,0,0,1,0,0,1,-1,82.85714285714286,0,0,,,"",,,,,,,,,,,,,,,2,0,0,1557,0,0,0,0,326,188,176,296,282,93,92,71,11,10,12,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",917225380,917225380
30.10052366168315,"2017-03-14 16:08:24","Ride","a perfect blend","Afternoon Ride",38979.4,642,7446,7260,58104,"Tuesday",5.3691,16.5,186.29999999999998,60.61,18.63,6.061,151.1,0,,0,0,113.6,165,16.47,318.3,1.33,0.1701,27,1223,1096.8,52,0,1,14,0,0,0,0,0,-1,61.944159399270134,0,0,,,"",,,,,,,,,,,,,,,23,0,0,6779,253,206,22,0,1325,796,815,703,1284,1009,395,429,295,75,134,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",899499693,899499693
75.31449437676366,"2017-03-14 07:47:34","Ride","a perfect blend","Morning Ride",9375.4,15,1585,1451,28054,"Tuesday",6.4613,9.6,154.79999999999998,104.17,15.479999999999999,10.417,131.4,0,,0,0,,0,1.6,37.2,0,0,15,212.6,190.7,7,0,1,0,0,1,0,0,1,-1,91.10677718186251,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,255,192,103,296,337,70,88,79,16,5,10,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",899499474,899499474
17.081322282317554,"2017-03-02 07:07:48","Ride","a perfect blend","Morning Ride",18385.9,224,3858,3704,25668,"Thursday",4.9638,11.9,201.5,84.02999999999999,20.150000000000002,8.402999999999999,116.8,0,,0,0,85.3,120,12.18,217.7,1.369,0.2095,17,482.5,432.8,7,0,1,0,0,0,0,0,1,-1,33.8768115942029,0,0,,,"",,,,,,,,,,,,,,,5,0,0,3704,0,0,0,0,652,506,742,422,500,613,171,36,39,12,11,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",884170166,884170166
57.34886714866942,"2017-03-01 17:49:12","Ride","a perfect blend","Afternoon Ride",6814.3,48,1377,1260,64152,"Wednesday",5.4082,7.9,184.9,126.58,18.490000000000002,12.658,136.7,0,,0,0,,0,7.04,137.1,0,0,30,192,172.2,2,0,1,0,0,1,0,0,1,-1,60.38062283737024,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,254,112,151,286,130,81,151,50,11,20,14,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",883292814,883292814
30.625551183144726,"2017-03-01 08:21:47","Ride","a perfect blend","Morning Ride",8614.7,33,3071,2248,30107,"Wednesday",3.8322,8.1,260.90000000000003,123.46,26.090000000000003,12.346,68.4,0,,0,0,,0,3.83,52.8,0,0,27,171.4,153.7,3,0,1,0,0,1,0,0,1,-1,54.46808510638298,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,700,676,249,310,137,53,77,26,7,10,3,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",883272306,883272306
32.977082235609174,"2017-02-28 17:40:52","Ride","a perfect blend","Afternoon Ride",6886,48,1373,1251,63652,"Tuesday",5.5044,8.5,181.7,117.65,18.17,11.765,141.9,0,,0,0,94.8,112,6.97,138.1,1.497,0.209,30,197.9,177.5,2,0,1,0,0,1,0,0,1,-1,38.61852433281005,0,0,,,"",,,,,,,,,,,,,,,4,0,0,1251,0,0,0,0,224,104,151,296,114,95,179,44,15,19,10,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",882356044,882356044
18.26350166043918,"2017-02-28 07:19:15","Ride","a perfect blend","Morning Ride",22852.1,156,4689,4357,26355,"Tuesday",5.2449,11.9,190.70000000000002,84.02999999999999,19.07,8.402999999999999,114.1,0,,0,0,83.7,117,6.83,128.9,1.363,0.2256,23,554.5,497.3,17,0,1,0,0,0,0,0,1,-1,36.67654808959157,0,0,,,"",,,,,,,,,,,,,,,6,0,0,4357,0,0,0,0,908,571,838,582,444,601,229,85,52,26,21,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",882077294,882077294
6.470918299881111,"2017-02-27 17:16:30","Ride","a perfect blend","Afternoon Ride",9343,54,2197,2023,62190,"Monday",4.6184,8.4,216.5,119.05,21.65,11.905000000000001,107.8,0,,0,0,,0,5.78,96.1,0,0,31,243.3,218.2,7,0,1,0,0,1,0,0,1,-1,14.294117647058824,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,410,177,663,263,62,266,145,9,19,6,3,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",881310330,881310330
12.268754658606765,"2017-02-27 08:10:56","Ride","a perfect blend","Morning Ride",10964.3,57,4443,2941,29456,"Monday",3.7281,8.6,268.2,116.28,26.82,11.628,72.1,0,,0,0,,0,5.2,69.8,0,0,18,236.4,212,3,0,1,0,0,1,0,0,1,-1,13.617021276595745,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,899,736,478,358,178,178,78,18,11,5,2,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",881115355,881115355
80.05288088085914,"2017-02-24 17:39:03","Ride","a perfect blend","Afternoon Ride",6826.3,52,1349,1194,63543,"Friday",5.7172,7.9,174.9,126.58,17.49,12.658,159,0,,0,0,,0,7.62,156.8,0,0,19,211.7,189.9,2,0,1,0,0,1,0,0,1,-1,81.14186851211072,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,267,123,95,195,113,67,152,84,21,28,49,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",877628487,877628487
95.7888847154013,"2017-02-24 08:45:46","Ride","a perfect blend","Morning Ride",6945.5,9,1174,1078,31546,"Friday",6.4429,9.4,155.20000000000002,106.38,15.52,10.638,131.2,0,,0,0,,0,1.3,30.1,0,0,15,157.7,141.5,3,0,1,0,0,1,0,0,1,-1,99.12280701754385,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,236,145,93,142,198,116,49,49,35,2,13,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",877350722,877350722
35.83664234924739,"2017-02-22 17:26:34","Ride","a perfect blend","Afternoon Ride",6866.3,55,1318,1222,62794,"Wednesday",5.6189,8.8,178,113.64,17.8,11.364,153.1,0,,0,0,,0,8.01,162,0,0,23,208.6,187.1,2,0,1,0,0,1,0,0,1,-1,38.23529411764706,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,297,68,132,258,73,65,185,45,15,49,35,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",875409269,875409269
60.21387563709068,"2017-02-22 08:02:07","Ride","a perfect blend","Morning Ride",8767.3,29,4137,2426,28927,"Wednesday",3.6139,8.5,276.7,117.65,27.67,11.765,69.4,0,,0,0,,0,3.31,43,0,0,24,187.7,168.4,3,0,1,0,0,1,0,0,1,-1,76.8025078369906,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,724,819,237,257,161,75,80,36,17,14,6,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",875395312,875395312
55.808664399262746,"2017-02-21 05:53:28","Ride","a perfect blend","Morning Ride",31256.7,872,6710,6518,21208,"Tuesday",4.7954,18.6,208.5,53.760000000000005,20.849999999999998,5.376,165.3,0,,0,0,126.4,161,27.9,481.6,1.308,0.1366,9,1201.4,1077.5,29,1,1,10,1,0,0,0,0,-1,87.78733363713165,0,0,,,"",,,,,,,,,,,,,,,32,0,0,5129,653,736,0,0,1646,507,580,446,847,952,338,357,433,131,281,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",873834439,873834439
45.29911512116159,"2017-02-20 18:17:25","Ride","a perfect blend","Evening Ride",6795.5,50,1354,1263,65845,"Monday",5.3804,9.5,185.9,105.26,18.59,10.526,136.7,0,,0,0,,0,7.36,142.5,0,0,19,192.6,172.7,2,0,1,0,0,1,0,0,1,-1,48.03767660910518,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,250,107,189,259,108,107,143,46,14,25,15,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",873117461,873117461
63.76819708846585,"2017-02-20 08:08:36","Ride","a perfect blend","Morning Ride",8785.9,31,3682,2452,29316,"Monday",3.5832,8.8,279.1,113.64,27.91,11.364,66.3,0,,0,0,,0,3.53,45.5,0,0,14,181.3,162.6,2,0,1,0,0,1,0,0,1,-1,81.57894736842105,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,755,835,237,273,158,57,80,29,15,5,8,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",873102990,873102990
1.5570934256055362,"2017-02-17 17:32:13","Ride","a perfect blend","Afternoon Ride",7007.8,55,1545,1343,63133,"Friday",5.218,7.9,191.6,126.58,19.16,12.658,142.9,0,,0,0,,0,7.85,147.4,0,0,21,214,191.9,1,0,1,0,0,1,0,0,1,-1,1.5570934256055362,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,318,120,178,233,100,99,158,58,19,27,33,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",869226809,869226809
51.69850050902876,"2017-02-17 08:28:01","Ride","a perfect blend","Morning Ride",6921.6,6,1443,1293,30481,"Friday",5.3531,8.4,186.79999999999998,119.05,18.68,11.905000000000001,105.8,0,,0,0,,0,0.87,16.7,0,0,16,152.5,136.8,4,0,1,0,0,1,0,0,1,-1,75,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,398,123,170,258,142,67,82,30,6,9,8,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",869213286,869213286
80.9370807146388,"2017-02-16 16:35:09","Ride","a perfect blend","Afternoon Ride",6829,49,1282,1206,59709,"Thursday",5.6625,8.6,176.6,116.28,17.66,11.628,156.5,0,,0,0,103.9,118,7.18,146.3,1.506,0.1962,23,210.4,188.7,2,0,1,0,0,1,0,0,1,-1,83.6734693877551,0,0,,,"",,,,,,,,,,,,,,,2,0,0,1206,0,0,0,0,265,85,129,208,134,92,142,65,24,26,36,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",868046484,868046484
55.70470368373894,"2017-02-16 05:59:44","Ride","a perfect blend","Morning Ride",41195.7,1029,8905,8569,21584,"Thursday",4.8075,15.8,208,63.29,20.8,6.329,162.3,0,,0,0,122.3,165,24.98,432.3,1.327,0.1415,13,1551,1391,44,8,1,21,0,0,0,0,0,-1,78.77173781725524,0,0,,,"",,,,,,,,,,,,,,,36,0,0,7271,903,361,34,0,2101,599,847,515,1281,1356,314,606,566,98,286,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",867761511,867761511
66.69753874400439,"2017-02-15 17:09:53","Ride","a perfect blend","Afternoon Ride",6841,50,1401,1279,61793,"Wednesday",5.3487,8,187,125,18.7,12.5,145.2,0,,0,0,,0,7.31,140.7,0,0,24,207.1,185.7,2,0,1,0,0,1,0,0,1,-1,72.8414442700157,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,246,119,179,240,122,98,137,78,22,16,22,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",866872859,866872859
53.003826737077695,"2017-02-15 08:25:02","Ride","a perfect blend","Morning Ride",8669.2,31,3015,2403,30302,"Wednesday",3.6077,8.5,277.2,117.65,27.72,11.765,64.8,0,,0,0,,0,3.58,46.4,0,0,22,173.7,155.7,3,0,1,0,0,1,0,0,1,-1,74.56140350877193,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,768,783,225,321,131,44,84,25,6,10,6,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",866618740,866618740
58.574248338686175,"2017-02-14 16:09:45","Ride","a perfect blend","Afternoon Ride",38079,656,6478,6323,58185,"Tuesday",6.0223,16.4,166,60.98,16.6,6.098,180,0,,0,0,122.4,173,17.23,373.5,1.471,0.1771,25,1269,1138.1,51,2,1,10,0,0,0,0,0,-1,91.9060817630619,0,0,,,"",,,,,,,,,,,,,,,30,1,3.3333333333333335,5231,467,273,352,0,1138,540,610,570,758,872,434,500,511,140,250,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",865731350,865731350
96.40370543964951,"2017-02-14 07:37:53","Ride","a perfect blend","Morning Ride",6977.6,8,1295,1133,27473,"Tuesday",6.1585,9.2,162.39999999999998,108.7,16.24,10.870000000000001,131.8,0,,0,0,94.3,119,1.15,25.4,1.398,0.2351,14,166.6,149.4,4,0,1,0,0,1,0,0,1,-1,98.7460815047022,0,0,,,"",,,,,,,,,,,,,,,2,0,0,1133,0,0,0,0,252,133,133,134,190,137,77,38,25,5,9,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",865683078,865683078
60.3476232121808,"2017-02-13 17:35:06","Ride","a perfect blend","Afternoon Ride",6683.9,46,1340,1152,63306,"Monday",5.802,8.2,172.4,121.95,17.24,12.195,154.6,0,,0,0,,0,6.88,143.7,0,0,22,198.6,178.1,2,0,1,0,0,1,0,0,1,-1,60.726643598615915,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,256,91,121,203,112,70,144,62,18,36,39,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",864706029,864706029
52.25292223051634,"2017-02-13 08:25:25","Ride","a perfect blend","Morning Ride",8611.7,31,2777,2264,30325,"Monday",3.8038,8,262.90000000000003,125,26.290000000000003,12.5,71.6,0,,0,0,,0,3.6,49.3,0,0,16,180.8,162.2,4,0,1,0,0,1,0,0,1,-1,87.23404255319149,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,712,704,209,281,142,62,87,50,6,4,7,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",864692742,864692742
68.76032604251293,"2017-02-12 19:38:25","Ride","a perfect blend","Evening Ride",20420.6,156,3008,2971,70705,"Sunday",6.8733,16.1,145.5,62.11,14.549999999999999,6.211,162.1,0,,0,0,110.3,151,7.64,189,1.47,0.2243,12,537.1,481.7,24,4,1,9,0,0,0,0,0,-1,92.85662953647144,0,0,,,"",,,,,,,,,,,,,,,8,0,0,2938,33,0,0,0,569,252,286,402,404,300,282,220,98,59,99,0,0,0,0,0,0,"",,,0,"Garmin Edge 810",863469701,863469701
52.43799451242582,"2017-02-12 16:35:16","Ride","a perfect blend","Afternoon Ride",22995.4,710,5265,5036,59716,"Sunday",4.5662,19.9,219,50.25,21.9,5.025,163.6,0,,0,0,116.4,154,30.88,507.5,1.405,0.1412,17,918.5,823.8,35,0,1,6,0,0,0,0,0,-1,78.63897816707565,0,0,,,"",,,,,,,,,,,,,,,16,0,0,4832,194,10,0,0,1103,532,509,202,787,778,141,367,377,51,189,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",863398786,863398786
24.518351530366218,"2017-02-10 18:01:48","Ride","a perfect blend","Evening Ride",9305.4,52,1885,1756,64908,"Friday",5.2992,10,188.70000000000002,100,18.87,10,128.4,0,,0,0,,0,5.59,106.6,0,0,33,251.4,225.5,7,0,1,0,0,1,0,0,1,-1,37.77922561429635,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,298,113,424,406,83,169,192,41,11,13,6,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",861264930,861264930
15.247097959809786,"2017-02-10 08:29:23","Ride","a perfect blend","Morning Ride",6994.4,12,1485,1369,30563,"Friday",5.1091,7.5,195.70000000000002,133.33,19.57,13.333,95.8,0,,0,0,,0,1.72,31.6,0,0,26,146.2,131.1,4,0,1,0,0,1,0,0,1,-1,26.16822429906542,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,412,108,233,352,62,77,104,7,6,7,1,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",860991650,860991650
95.22306660220649,"2017-02-09 18:02:46","Ride","a perfect blend","Evening Ride",6939.9,49.9,1330,1225,64966,"Thursday",5.6652,9.5,176.5,105.26,17.65,10.526,163.4,0,,0,0,,0,7.19,146.6,0,0,,223.2,200.1,2,0,1,0,0,1,0,0,1,-1,95.29042386185243,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,306,93,124,122,131,109,81,54,38,21,71,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Strava iPhone App",860215948,860215948
53.419488614754755,"2017-02-09 07:07:46","Ride","a perfect blend","Morning Ride",37400.3,611,6863,6678,25666,"Thursday",5.6005,19.1,178.60000000000002,52.36,17.86,5.236,156.1,0,,0,0,120.8,168,16.34,329.4,1.292,0.1669,28,1162,1042.1,59,0,1,13,0,0,0,0,0,-1,79.61258942485203,0,0,,,"",,,,,,,,,,,,,,,32,1,3.125,5216,452,800,210,0,1430,554,612,672,1088,1012,397,361,306,91,155,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Garmin Edge 810",859928807,859928807
35.75445603146291,"2017-02-07 16:12:56","Ride","a perfect blend","Afternoon Ride",32826.4,675,7659,6691,58376,"Tuesday",4.9061,17,203.8,58.82,20.380000000000003,5.882,153.3,0,,0,0,110.1,162,20.56,363.2,1.392,0.1604,24,1144,1026,33,0,2,14,0,0,0,0,0,-1,77.93853788199674,0,0,,,"",,,,,,,,,,,,,,,22,0,0,6621,21,49,0,0,1325,782,769,643,995,810,434,343,278,114,198,0,0,0,0,0,0,"","Adelaide","South Australia",0,"Garmin Edge 810",857951427,857951427
78.51636864453783,"2017-02-07 07:25:01","Ride","a perfect blend","Morning Ride",9203,40,1416,1393,26701,"Tuesday",6.6066,11.5,151.4,86.96,15.14,8.696,164.8,0,,0,0,,0,4.35,103.4,0,0,,256,229.6,8,1,1,0,0,1,0,0,1,-1,92.81481481481481,0,0,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,295,124,181,169,203,106,70,60,46,34,91,0,0,0,0,0,0,"","Fullarton","South Australia",0,"Strava iPhone App",857604022,857604022
